Fold,Epoch,Validation Accuracy,Model,Validation Positive Parity,Training Accuracy,Validation Accuracy Parity,Validation Counterfactual Invariance,Validation Recall Parity,Validation TNR Parity
0,4,0.8602133160956691,Regularized_Selection_0.7,2.2957687851849267,0.9999595992243052,0.0870662898773146,0.9478021978021978,1.0192041878657767,0.0122220558508647
0,0,0.8335488041370395,Decoupled_Classifier_0.2,2.4001599265018627,0.8493859082094376,0.0746775638877164,0.9234001292824824,1.263369706677345,0.1138017251074948
0,1,0.843568196509373,Decoupled_Classifier_0.2,1.9914641887602813,0.8508807369101486,0.086484132665235,1.0,1.035546415981199,0.0185547249377037
0,2,0.8398513251454428,Decoupled_Classifier_0.2,2.2491155976415937,0.8491435035552682,0.0629455530775944,1.0,1.2963906581740976,0.125235489369337
0,3,0.8427601809954751,Decoupled_Classifier_0.2,1.9274011530999808,0.8494667097608274,0.0730757958005124,1.0,1.0445567500485935,0.0240708879572862
0,4,0.8417905623787977,Decoupled_Classifier_0.2,2.244724281064665,0.8486586942469295,0.0972837861472172,1.0,1.032080050530235,0.0180616904993635
0,0,0.8351648351648352,Decoupled_Classifier_0.5,2.2247203019069564,0.8513251454427925,0.071138584772966,1.0,1.2228251076183805,0.0962824539091766
0,1,0.8453458306399483,Decoupled_Classifier_0.5,1.9691792385300035,0.8516887524240465,0.0882068718682892,1.0,1.0628792057363483,0.0327774583093731
0,2,0.8429217840982547,Decoupled_Classifier_0.5,2.4544818105909507,0.8501131221719457,0.065163020919776,1.0,1.3275118142592974,0.1429981160850453
0,3,0.8377504848093084,Decoupled_Classifier_0.5,1.9291581277153864,0.8455882352941176,0.0786664179826585,0.9290562378797672,1.0250444819904008,0.0135297776269981
0,4,0.842436974789916,Decoupled_Classifier_0.5,2.21653940219928,0.8484566903684551,0.0965618947918662,1.0,1.0384666845062884,0.0215242943774799
0,0,0.8338720103425986,Decoupled_Classifier_0.7,2.312881383719977,0.8493859082094376,0.0777879837944037,0.9259857789269554,1.1950794522623536,0.0891103670828034
0,1,0.8425985778926955,Decoupled_Classifier_0.7,2.0772534552062107,0.8505575307045895,0.0930947267955141,1.0,1.0514350150958496,0.0271036994441249
0,2,0.8392049127343245,Decoupled_Classifier_0.7,2.6191476800459874,0.8450226244343891,0.0748845087726776,0.9300258564964448,1.3080610917060476,0.1345055470829221
0,3,0.8374272786037492,Decoupled_Classifier_0.7,1.9894443192064923,0.8455882352941176,0.075555998075971,0.9263089851325146,1.0706020145233075,0.0365182833741245
0,4,0.8375888817065288,Decoupled_Classifier_0.7,2.149284685197251,0.8472446670976083,0.0967978762781982,1.0,1.0413819155877606,0.0225537171520551
0,0,0.8545572074983839,RandomForestClassifier_0,2.787686203787196,0.9995959922430512,0.0529685718572908,0.9500646412411118,1.4958572076342802,0.2081375933279694
0,1,0.850355526826115,RandomForestClassifier_0,2.557229047667743,0.9996767937944409,0.0826592698639943,0.9478021978021978,1.141152936897618,0.074391412689285
0,2,0.8552036199095022,RandomForestClassifier_0,2.5114399520751665,0.9995555914673562,0.0665500342067466,0.9510342598577892,1.2422348038059292,0.1228232808030063
0,3,0.8543956043956044,RandomForestClassifier_0,2.2393649573533976,0.999636393018746,0.0652977827389925,0.9486102133160956,1.166946744477375,0.0882706924822901
0,4,0.8602133160956691,RandomForestClassifier_0,2.314601999173318,0.9993939883645766,0.0870662898773146,0.9481254040077568,1.0136890136890138,0.0087594519727484
0,0,0.8537491919844861,RPT_RandomForestClassifier_0,2.368632204467176,0.9998383968972204,0.0590769429256177,0.9481254040077568,1.2653870477036937,0.1343317155043386
0,1,0.850355526826115,RPT_RandomForestClassifier_0,3.040710336739822,0.9995555914673562,0.0937329992841804,0.9201680672268908,1.1866113129216398,0.1033927544565842
0,2,0.8573044602456367,RPT_RandomForestClassifier_0,1.759871359656959,0.998464770523594,0.0604859323054077,0.9413380736910149,1.0111570113521775,0.0068379135392681
0,3,0.8574660633484162,RPT_RandomForestClassifier_0,2.2576025698827773,0.9999595992243052,0.0566646145561481,0.9458629605688428,1.22675608787314,0.1198940234731544
0,4,0.8558500323206205,RPT_RandomForestClassifier_0,3.1713625699332253,0.9995555914673562,0.091939056525934,0.9256625727213964,1.189651760981401,0.1076401886651194
0,0,0.8542340012928248,Massage_RandomForestClassifier_0,2.439308257117094,0.9997171945701356,0.0533292571593648,0.9490950226244343,1.354627928559253,0.161990535267807
0,1,0.8529411764705882,Massage_RandomForestClassifier_0,2.2548317823908373,0.9995959922430512,0.0853328561202577,0.9411764705882352,1.0245970341715025,0.0146252635614337
0,2,0.8537491919844861,Massage_RandomForestClassifier_0,2.454042840410537,0.9993939883645766,0.0625458949334412,0.9458629605688428,1.2673586537705437,0.135562134306191
0,3,0.8564964447317388,Massage_RandomForestClassifier_0,2.3904102004334558,0.9997171945701356,0.0629533282755119,0.9494182288299936,1.2269373283076723,0.1147729016728459
0,4,0.8584356819650937,Massage_RandomForestClassifier_0,2.291292037597522,0.9995959922430512,0.0838732874257293,0.943923723335488,1.0071058653498737,0.0044171595418133
0,0,0.8555268261150614,RandomForestClassifier_1,2.332964496950986,0.9999191984486102,0.0501509633466884,0.9528118939883644,1.332423560653561,0.1559517938868557
0,1,0.8511635423400129,RandomForestClassifier_1,2.625158868128497,0.9999595992243052,0.0854557384872345,0.9465093729799612,1.1349290780141843,0.072934636764424
0,2,0.8548804137039431,RandomForestClassifier_1,2.6025391753985856,0.9998383968972204,0.0669073684929714,0.9465093729799612,1.2715459620979792,0.1376852765567218
0,3,0.8581124757595345,RandomForestClassifier_1,2.1443456853736382,0.9999595992243052,0.0646210069739036,0.9539431157078216,1.123418833450457,0.0680931494899071
0,4,0.8571428571428571,RandomForestClassifier_1,2.350887324790952,0.9999595992243052,0.090495273815232,0.9444085326438268,1.014530016742406,0.0090963539717001
0,0,0.8540723981900452,RPT_RandomForestClassifier_1,3.012738433793438,0.9998787976729152,0.056980705019163,0.9293794440853264,1.5262789067974774,0.2339017363544343
0,1,0.8501939237233355,RPT_RandomForestClassifier_1,3.4009755123104326,0.9999191984486102,0.0902207110474826,0.9200064641241112,1.3023889511011573,0.1552808127276213
0,2,0.8511635423400129,RPT_RandomForestClassifier_1,3.418243161826726,0.9997979961215256,0.0597924256619224,0.9300258564964448,1.6806989286673013,0.2780319567796019
0,3,0.8589204912734324,RPT_RandomForestClassifier_1,2.1724442064923357,1.0,0.0550415306968155,0.9490950226244343,1.201503253994928,0.1065419503881228
0,4,0.8566580478345184,RPT_RandomForestClassifier_1,2.2026299814605173,0.9999595992243052,0.0875845565458782,0.9497414350355526,1.0370522366183972,0.0236580070375084
0,0,0.8497091144149967,Massage_RandomForestClassifier_1,2.3312023879854484,0.9999595992243052,0.0549077461796386,0.9511958629605688,1.325479649235781,0.1486758891570851
0,1,0.8524563671622495,Massage_RandomForestClassifier_1,2.3986710066044488,0.9999595992243052,0.0914065855404439,0.9497414350355526,1.0257898130238554,0.0153344834195897
0,2,0.8545572074983839,Massage_RandomForestClassifier_1,2.8015654282879505,0.9998787976729152,0.0560404156565624,0.9458629605688428,1.4717713398625667,0.2059846695174586
0,3,0.8585972850678733,Massage_RandomForestClassifier_1,2.258374846634836,1.0,0.05713776860327,0.9497414350355526,1.2186929023190445,0.1131170184408849
0,4,0.8576276664511958,Massage_RandomForestClassifier_1,2.2313238810683997,0.9999595992243052,0.0795974479411172,0.9523270846800258,1.0204745272792968,0.0127274088492925
0,0,0.8550420168067226,RandomForestClassifier_2,2.483659316337405,1.0,0.0541630965085606,0.9541047188106012,1.3576961684880395,0.1633920769636723
0,1,0.8548804137039431,RandomForestClassifier_2,2.54688618468146,0.9999595992243052,0.0868766404199474,0.9536199095022624,1.0858831475852753,0.048744489170021
0,2,0.8571428571428571,RandomForestClassifier_2,2.7453993210648564,0.9999595992243052,0.062535313968959,0.946186166774402,1.350776403979851,0.1679774328917596
0,3,0.8574660633484162,RandomForestClassifier_2,2.3751873387021547,1.0,0.0601357197649095,0.9549127343244992,1.2408324282885068,0.1218003085597045
0,4,0.8564964447317388,RandomForestClassifier_2,2.175439034886788,0.9999595992243052,0.0825868257059152,0.9495798319327732,1.0122904361314955,0.0077113124204536
0,0,0.8555268261150614,RPT_RandomForestClassifier_2,2.391181866235503,1.0,0.0484154107423078,0.9516806722689076,1.3761056080607588,0.1718013271388651
0,1,0.8513251454427925,RPT_RandomForestClassifier_2,3.171080887616321,0.9999595992243052,0.0889680267239322,0.9224305106658048,1.2515002727768685,0.1325474410580793
0,2,0.8542340012928248,RPT_RandomForestClassifier_2,3.664052170805789,0.9999595992243052,0.0657513225449819,0.9253393665158371,1.6330502476999291,0.2674860201548996
0,3,0.8571428571428571,RPT_RandomForestClassifier_2,2.336895355412572,1.0,0.0622319576713641,0.9523270846800258,1.211899742328414,0.1096033149974555
0,4,0.8519715578539108,RPT_RandomForestClassifier_2,3.74624014919088,0.9997979961215256,0.0962704046580402,0.8779896574014221,1.3174109857442065,0.1758628434528711
0,0,0.8550420168067226,Massage_RandomForestClassifier_2,2.557569381825469,1.0,0.05242754390418,0.953781512605042,1.406447091800981,0.1806431519115471
0,1,0.8537491919844861,Massage_RandomForestClassifier_2,2.315351076983146,0.9999595992243052,0.0825924600334049,0.9562055591467356,1.0581890153389413,0.0338125359401956
0,2,0.8542340012928248,Massage_RandomForestClassifier_2,2.8420050254885787,0.9999595992243052,0.0563977499427872,0.9458629605688428,1.4847384882314,0.2116463821855407
0,3,0.8589204912734324,Massage_RandomForestClassifier_2,2.2355629794971104,1.0,0.0637192937187187,0.9552359405300582,1.1577279047861126,0.0852093278729574
0,4,0.8597285067873304,Massage_RandomForestClassifier_2,2.218552607832521,0.9999595992243052,0.0841555726079609,0.9531351001939238,1.0214270977629758,0.0136070974021113
0,0,0.8670006464124111,XGBClassifier_3,2.6134021307150253,0.896210407239819,0.0460243981449669,0.9705882352941176,1.4041234831999412,0.1895887945876266
0,1,0.8758888170652877,XGBClassifier_3,2.534001431639227,0.893947963800905,0.0636125029825817,0.971234647705236,1.1633569739952718,0.0927161203756948
0,2,0.8726567550096962,XGBClassifier_3,2.3633472477138726,0.8944731738849386,0.0622196989141209,0.9713962508080156,1.1353587436389985,0.0800713694765906
0,3,0.8771816418875242,XGBClassifier_3,2.305448487719888,0.8922915319974144,0.0502827845690637,0.9783451842275372,1.2011156008432888,0.1109603314997456
0,4,0.8695862960568843,XGBClassifier_3,2.2932062331176533,0.8941499676793795,0.0852292046893928,0.982546864899806,1.043503396444573,0.0281687504679194
0,0,0.8682934712346477,RPT_XGBClassifier_3,2.120141268409979,0.8936651583710408,0.0480527621454325,0.9675177763413058,1.193362698968866,0.1002621402060786
0,1,0.8745959922430511,RPT_XGBClassifier_3,1.9490918796937748,0.8923319327731093,0.0631985206394655,0.9697802197802198,1.0039936844060555,0.0024726854514088
0,2,0.8731415643180349,RPT_XGBClassifier_3,1.881926953955748,0.8934227537168714,0.0598129829643448,0.9731738849385908,1.0085173201370383,0.0053527107442959
0,3,0.8726567550096962,RPT_XGBClassifier_3,1.9639629581919933,0.8900290885585003,0.0518612735893376,0.9738202973497092,1.0942533021641545,0.0530851931729146
0,4,0.8665158371040724,RPT_XGBClassifier_3,1.885426287461384,0.892453135100194,0.0834799849485095,0.970426632191338,1.157015624518475,0.095361982481096
0,0,0.8670006464124111,Massage_XGBClassifier_3,2.6134021307150253,0.896210407239819,0.0460243981449669,0.9705882352941176,1.4041234831999412,0.1895887945876266
0,1,0.8758888170652877,Massage_XGBClassifier_3,2.534001431639227,0.893947963800905,0.0636125029825817,0.971234647705236,1.1633569739952718,0.0927161203756948
0,2,0.8726567550096962,Massage_XGBClassifier_3,2.3633472477138726,0.8944731738849386,0.0622196989141209,0.9713962508080156,1.1353587436389985,0.0800713694765906
0,3,0.8771816418875242,Massage_XGBClassifier_3,2.305448487719888,0.8922915319974144,0.0502827845690637,0.9783451842275372,1.2011156008432888,0.1109603314997456
0,4,0.8695862960568843,Massage_XGBClassifier_3,2.2932062331176533,0.8941499676793795,0.0852292046893928,0.982546864899806,1.043503396444573,0.0281687504679194
0,0,0.8658694246929541,XGBClassifier_4,2.7195978018612723,0.9122495151906916,0.0490223493066064,0.964770523594053,1.417567218677387,0.1958957322190212
0,1,0.8713639301874596,XGBClassifier_4,2.4290595751002826,0.9097850678733032,0.0593951324266285,0.9592760180995475,1.18917142362913,0.1048111941728963
0,2,0.870071105365223,XGBClassifier_4,2.622912274432732,0.9110374919198448,0.0557248006017242,0.9694570135746606,1.2887856008875118,0.1504939046878582
0,3,0.8737879767291532,XGBClassifier_4,2.4494075585718127,0.9057449903038138,0.0471277698233174,0.9701034259857788,1.2907003982197236,0.1503622749412363
0,4,0.8710407239819005,XGBClassifier_4,2.29639655898454,0.9089770523594052,0.0767006775681187,0.966709760827408,1.0061054892871275,0.0040428239874222
0,0,0.8657078215901746,RPT_XGBClassifier_4,3.476288861881052,0.9132191338073692,0.0439960341445012,0.9350355526826116,1.7510352296617189,0.3059773157881076
0,1,0.8676470588235294,RPT_XGBClassifier_4,2.9505189692197566,0.9097850678733032,0.0653567167740395,0.932611506140918,1.3147481360247315,0.1658807743914127
0,2,0.8713639301874596,RPT_XGBClassifier_4,1.954322719723974,0.9080882352941176,0.06364903605902,0.972689075630252,1.0017487475186693,0.0011064262432344
0,3,0.8718487394957983,RPT_XGBClassifier_4,1.9445654435735589,0.9040481577246284,0.0492918816357611,0.9709114414996768,1.1067305348000058,0.0601126000597733
0,4,0.8707175177763413,RPT_XGBClassifier_4,2.6895744817523606,0.9096638655462184,0.0805137590316613,0.9466709760827408,1.08898891966759,0.0577225424870854
0,0,0.8658694246929541,Massage_XGBClassifier_4,2.7195978018612723,0.9122495151906916,0.0490223493066064,0.964770523594053,1.417567218677387,0.1958957322190212
0,1,0.8713639301874596,Massage_XGBClassifier_4,2.4290595751002826,0.9097850678733032,0.0593951324266285,0.9592760180995475,1.18917142362913,0.1048111941728963
0,2,0.870071105365223,Massage_XGBClassifier_4,2.622912274432732,0.9110374919198448,0.0557248006017242,0.9694570135746606,1.2887856008875118,0.1504939046878582
0,3,0.8737879767291532,Massage_XGBClassifier_4,2.4494075585718127,0.9057449903038138,0.0471277698233174,0.9701034259857788,1.2907003982197236,0.1503622749412363
0,4,0.8710407239819005,Massage_XGBClassifier_4,2.29639655898454,0.9089770523594052,0.0767006775681187,0.966709760827408,1.0061054892871275,0.0040428239874222
0,0,0.8623141564318035,XGBClassifier_5,2.6544372489548325,0.9353587588881708,0.056460992838181,0.9634776987718164,1.3410126138752627,0.1684012908025989
0,1,0.8673238526179703,XGBClassifier_5,2.373918136266025,0.9330963154492566,0.0675602481507993,0.95458952811894,1.1277585353785256,0.0742380678550891
0,2,0.8668390433096316,XGBClassifier_5,2.568083980299419,0.9350355526826116,0.057427428943533,0.9618616677440208,1.2733825008380826,0.1463173948147483
0,3,0.8702327084680026,XGBClassifier_5,2.31540451447915,0.9297430510665804,0.0441530977286082,0.9675177763413058,1.2879831342234715,0.1489567935638646
0,4,0.8687782805429864,XGBClassifier_5,2.367859858402786,0.9351971557853912,0.0826794330977144,0.9652553329023916,1.0033181134964977,0.0021898629931871
0,0,0.862152553329024,RPT_XGBClassifier_5,3.20746257889991,0.9370959922430512,0.0549057828848373,0.938590820943762,1.544858804144018,0.248886120411465
0,1,0.8676470588235294,RPT_XGBClassifier_5,2.0025053686471006,0.9312378797672916,0.0727392030541637,0.9618616677440208,1.0234749034749036,0.0145677592486103
0,2,0.8627989657401423,RPT_XGBClassifier_5,3.1273288501818985,0.934873949579832,0.0581526784804646,0.9369747899159664,1.4823071479122436,0.2309639863241729
0,3,0.868939883645766,RPT_XGBClassifier_5,1.8788933756746515,0.9253393665158371,0.0490669441456652,0.9686489980607628,1.091932536893886,0.0528347913183253
0,4,0.8661926308985133,RPT_XGBClassifier_5,2.8315737231546656,0.9351163542340012,0.083840930626185,0.9410148674854556,1.12073949174997,0.0750542786553867
0,0,0.8623141564318035,Massage_XGBClassifier_5,2.6544372489548325,0.9353587588881708,0.056460992838181,0.9634776987718164,1.3410126138752627,0.1684012908025989
0,1,0.8673238526179703,Massage_XGBClassifier_5,2.373918136266025,0.9330963154492566,0.0675602481507993,0.95458952811894,1.1277585353785256,0.0742380678550891
0,2,0.8668390433096316,Massage_XGBClassifier_5,2.568083980299419,0.9350355526826116,0.057427428943533,0.9618616677440208,1.2733825008380826,0.1463173948147483
0,3,0.8702327084680026,Massage_XGBClassifier_5,2.31540451447915,0.9297430510665804,0.0441530977286082,0.9675177763413058,1.2879831342234715,0.1489567935638646
0,4,0.8687782805429864,Massage_XGBClassifier_5,2.367859858402786,0.9351971557853912,0.0826794330977144,0.9652553329023916,1.0033181134964977,0.0021898629931871
0,0,0.7929864253393665,GaussianNB_6,2.2064672878469094,0.7931076276664512,0.0904391750235245,1.0,1.437981779957954,0.0973292844351008
0,1,0.7916936005171299,GaussianNB_6,1.3533042503477803,0.794683257918552,0.0996337389644477,1.0,1.2407291011942176,0.0734138393712862
0,2,0.7988041370394312,GaussianNB_6,1.6431189182358146,0.7927440206851971,0.0877491477033108,0.9998383968972204,1.1029370134465677,0.0289963418159345
0,3,0.7899159663865546,GaussianNB_6,1.4801994377552643,0.7948448610213316,0.1060145536238915,1.0,1.2344393840815442,0.069854039951212
0,4,0.7967032967032966,GaussianNB_6,1.5608506532011828,0.794683257918552,0.1113882824313456,1.0,1.2034766043576617,0.0639739462454144
0,0,0.7899159663865546,RPT_GaussianNB_6,2.484362106183567,0.7894715578539108,0.0990723432063689,0.9891725921137686,1.437981779957954,0.0973292844351008
0,1,0.7918552036199095,RPT_GaussianNB_6,1.359381964046947,0.7942792501616031,0.0994547840610833,0.999191984486102,1.234984984984985,0.0719953996549741
0,2,0.7955720749838396,RPT_GaussianNB_6,1.7607512953367874,0.7894311570782159,0.0931932050859976,0.987879767291532,1.1129865534324133,0.0318271981499755
0,3,0.7891079508726567,RPT_GaussianNB_6,1.5237186654643822,0.7945620555914673,0.1051807142746957,0.996929541047188,1.193049357674104,0.0576570463889629
0,4,0.7934712346477052,RPT_GaussianNB_6,1.7464121214974535,0.7914511958629605,0.1201759428869015,0.9859405300581772,1.1903668374256609,0.060511342367298
0,0,0.7929864253393665,Massage_GaussianNB_6,2.2064672878469094,0.7931076276664512,0.0904391750235245,1.0,1.437981779957954,0.0973292844351008
0,1,0.7916936005171299,Massage_GaussianNB_6,1.3533042503477803,0.794683257918552,0.0996337389644477,1.0,1.2407291011942176,0.0734138393712862
0,2,0.7988041370394312,Massage_GaussianNB_6,1.6431189182358146,0.7927440206851971,0.0877491477033108,0.9998383968972204,1.1029370134465677,0.0289963418159345
0,3,0.7899159663865546,Massage_GaussianNB_6,1.4801994377552643,0.7948448610213316,0.1060145536238915,1.0,1.2344393840815442,0.069854039951212
0,4,0.7967032967032966,Massage_GaussianNB_6,1.5608506532011828,0.794683257918552,0.1113882824313456,1.0,1.2034766043576617,0.0639739462454144
0,0,0.2440206851971557,MLPClassifier_7,1.000360815442901,0.2430106658047834,0.1317376421109906,1.0,1.0,0.0
0,1,0.2398190045248869,MLPClassifier_7,1.0,0.2432126696832579,0.1289930804104032,1.0,1.0,0.0
0,2,0.7933096315449256,MLPClassifier_7,2.7554557288343244,0.7907239819004525,0.0938238305691319,0.9998383968972204,1.8943382873319177,0.1259631390608334
0,3,0.7824822236586942,MLPClassifier_7,2.381646667129084,0.7864010989010989,0.1038969999453082,1.0,1.2961349262122277,0.0340384972657732
0,4,0.7895927601809954,MLPClassifier_7,1.8621092525574905,0.7884615384615384,0.1365897662695426,0.9998383968972204,1.3993754710886186,0.0694205285618028
0,0,0.7929864253393665,RPT_MLPClassifier_7,3.51448983838524,0.7938348416289592,0.1060591484629505,0.9987071751777634,1.5790278397145951,0.0786334103316117
0,1,0.7317388493859082,RPT_MLPClassifier_7,1.80386542591267,0.7320216548157724,0.1198854688618468,0.9686489980607628,1.048101793909053,0.0221008242284837
0,2,0.7807045895281189,RPT_MLPClassifier_7,2.016812578166875,0.7775129282482224,0.1133720112932145,0.9996767937944409,1.3231894314696862,0.0273117829411002
0,3,0.788623141564318,RPT_MLPClassifier_7,1.6466366095581606,0.7903603749191984,0.1057217422278067,0.9993535875888816,1.1042242591784277,0.0173585027584591
0,4,0.7758564964447318,RPT_MLPClassifier_7,1.5849257407348427,0.7677763413057531,0.1122303960332794,0.9915966386554622,1.141356450790413,0.0518829078385865
0,0,0.7934712346477052,Massage_MLPClassifier_7,2.744394349263601,0.7932692307692307,0.0933692522791749,1.0,1.7378038919734786,0.1184129703167311
0,1,0.7892695539754363,Massage_MLPClassifier_7,1.7537580529706516,0.789754363283775,0.11523741350513,1.0,1.1498136067101583,0.0246501820969906
0,2,0.7819974143503555,Massage_MLPClassifier_7,2.033265329017621,0.7771493212669683,0.0988476725052428,0.999191984486102,1.2799940403024548,0.0749279826161498
0,3,0.7745636716224952,Massage_MLPClassifier_7,2.4496618575293057,0.7767857142857143,0.1075271320329778,1.0,1.426563598032326,0.0294181791746431
0,4,0.7921784098254686,Massage_MLPClassifier_7,1.9235650034669785,0.7903603749191984,0.1337022008481386,0.9998383968972204,1.3304668304668306,0.0604177584787003
0,0,0.7558177117000646,MLPClassifier_8,2.378323520571439,0.7569893341952165,0.1128269061138401,0.9998383968972204,1.4956902592852137,0.122392656613633
0,1,0.792016806722689,MLPClassifier_8,1.7459774049982886,0.7930268261150614,0.114040801717967,1.0,1.156853281853282,0.0311481694460417
0,2,0.7487071751777634,MLPClassifier_8,1.7808847490259974,0.7451115061409179,0.0982388135776145,1.0,1.2968692076972332,0.087806385375238
0,3,0.7821590174531351,MLPClassifier_8,1.3570492042989788,0.7866839043309631,0.1146710008736662,1.0,1.4051822885807954,0.0828587814314908
0,4,0.2453135100193923,MLPClassifier_8,1.0,0.2418390433096315,0.1462287452786269,1.0,1.0,0.0
0,0,0.763251454427925,RPT_MLPClassifier_8,2.493146979260595,0.7653522947640594,0.1270933280230882,1.0,1.1920112123335669,0.0047410175884831
0,1,0.2393341952165481,RPT_MLPClassifier_8,1.0008955758552749,0.2433338720103426,0.1284562157003101,0.9993535875888816,1.0028449502133712,0.0028368794326241
0,2,0.7926632191338073,RPT_MLPClassifier_8,3.1677684473825267,0.7908047834518422,0.0982799281824593,0.9996767937944409,2.2192734135409298,0.1030371898766982
0,3,0.2440206851971557,RPT_MLPClassifier_8,1.0,0.2421622495151907,0.1213243264847066,1.0,1.0,0.0
0,4,0.7925016160310278,RPT_MLPClassifier_8,1.562867019282829,0.792420814479638,0.1281630514916624,0.9996767937944409,1.3741910925009515,0.0735943699932619
0,0,0.7926632191338073,Massage_MLPClassifier_8,3.1526713255184853,0.792784421460892,0.1046842811606437,1.0,1.5420462508759636,0.0803031482779205
0,1,0.7821590174531351,Massage_MLPClassifier_8,1.5408017179670723,0.7845426632191338,0.1157289429730374,1.0,1.2450092137592137,0.0611654207398888
0,2,0.7950872656755009,Massage_MLPClassifier_8,2.3508176372680856,0.7924612152553329,0.0881170629540178,1.0,2.016188959660297,0.1145001644687658
0,3,0.7614738202973497,Massage_MLPClassifier_8,1.7913870837349586,0.7741192630898514,0.1221348867669723,1.0,1.095131699808843,0.0309529002188996
0,4,0.7916936005171299,Massage_MLPClassifier_8,1.8877158154364435,0.7892291531997414,0.1359696872575854,1.0,1.3993754710886186,0.0694205285618028
0,0,0.806076276664512,MLPClassifier_9,3.486540426810941,0.8060358758888171,0.0949224989377173,1.0,1.6330116974826154,0.1015944699663456
0,1,0.8017129928894635,MLPClassifier_9,1.4096140080392048,0.8022382029734971,0.0959210212359819,1.0,1.1502447329218983,0.0405980448533639
0,2,0.8057530704589528,MLPClassifier_9,2.0942469179917813,0.801510989010989,0.0856786041107954,1.0,1.4610485056344928,0.0844173320175832
0,3,0.7949256625727213,MLPClassifier_9,1.4495040577096483,0.7992081447963801,0.1056305892548875,1.0,1.2676149425287355,0.0752255636061098
0,4,0.8015513897866839,MLPClassifier_9,1.5379740634748758,0.8047834518422754,0.1232347761955489,0.9998383968972204,1.3824287502761616,0.0971962266976117
0,0,0.7984809308338721,RPT_MLPClassifier_9,4.017196959938168,0.800783775048481,0.1016630509320742,0.9786683904330964,1.7407147862648915,0.109735523891095
0,1,0.7895927601809954,RPT_MLPClassifier_9,1.6642806012884754,0.7932288299935358,0.1111882605583393,0.9760827407886232,1.1574892649659003,0.0478052520605712
0,2,0.8044602456367163,RPT_MLPClassifier_9,3.6534929426478473,0.8017937944408533,0.0908493702965723,0.9759211376858437,2.2108987968860583,0.119384388425386
0,3,0.7986425339366516,RPT_MLPClassifier_9,1.922130229253764,0.8038946347769877,0.1066893660941792,0.9710730446024564,1.073899918727505,0.0205652619930372
0,4,0.7963800904977375,RPT_MLPClassifier_9,1.7981952716116223,0.7968648998060762,0.1307359749312905,0.9935358758888172,1.3531268494772144,0.0670060642359811
