Fold,Training Accuracy,Model,Validation Accuracy,Validation Recall Parity,Validation Positive Parity,Validation Accuracy Parity,Validation TNR Parity,Validation Counterfactual Invariance
0,0.7568672867431508,Massage_XGBClassifier_200_0.5,0.6083683219921818,1.5418706274889677,1.708012726488352,0.04938057243247207,0.2885521839206947,0.7530041986390619
1,0.8259925446056965,Massage_XGBClassifier_200_0.5,0.6227016070652961,1.853294051002474,2.0682445990948684,0.054678441948803336,0.38223266637965714,0.6610684812509049
2,0.8248706163367232,Massage_XGBClassifier_200_0.5,0.6341392789923266,1.7672375518902481,2.0742652451802175,0.04060002630488935,0.36608436143704143,0.6858259736499204
3,0.8303716839781405,Massage_XGBClassifier_200_0.5,0.6261763428405965,1.83735887700083,2.120655938565544,0.0414494194303221,0.3789070301444001,0.6755465469813233
4,0.8319458520341683,Massage_XGBClassifier_200_0.5,0.630246020260492,1.8881065164511588,2.2264923611328933,0.03892158037881499,0.40019614630206535,0.6393632416787265
0,0.739857406536137,Massage_XGBClassifier_200_0.7,0.6116982771101781,1.6543350322247654,1.812556326987682,0.059615743112998,0.33230243228455014,0.7434486752569857
1,0.8259925446056965,Massage_XGBClassifier_200_0.7,0.6227016070652961,1.853294051002474,2.0682445990948684,0.054678441948803336,0.38223266637965714,0.6610684812509049
2,0.8248706163367232,Massage_XGBClassifier_200_0.7,0.6341392789923266,1.7672375518902481,2.0742652451802175,0.04060002630488935,0.36608436143704143,0.6858259736499204
3,0.8303716839781405,Massage_XGBClassifier_200_0.7,0.6261763428405965,1.83735887700083,2.120655938565544,0.0414494194303221,0.3789070301444001,0.6755465469813233
4,0.8319458520341683,Massage_XGBClassifier_200_0.7,0.630246020260492,1.8881065164511588,2.2264923611328933,0.03892158037881499,0.40019614630206535,0.6393632416787265
